Grid Index,NW Lat,NW Lon,NE Lat,NE Lon,SW Lat,SW Lon,SE Lat,SE Lon
21,48.9018949,2.266140707,48.9018949,2.268040274,48.901034679,2.266140707,48.901034679,2.268040274
22,48.9018949,2.268040274,48.9018949,2.2699398410000002,48.901034679,2.268040274,48.901034679,2.2699398410000002
23,48.9018949,2.2699398410000002,48.9018949,2.2718394080000004,48.901034679,2.2699398410000002,48.901034679,2.2718394080000004
24,48.9018949,2.271839408,48.9018949,2.273738975,48.901034679,2.271839408,48.901034679,2.273738975
25,48.9018949,2.273738975,48.9018949,2.2756385420000003,48.901034679,2.273738975,48.901034679,2.2756385420000003
26,48.9018949,2.2756385420000003,48.9018949,2.2775381090000004,48.901034679,2.2756385420000003,48.901034679,2.2775381090000004
27,48.9018949,2.277538109,48.9018949,2.279437676,48.901034679,2.277538109,48.901034679,2.279437676
28,48.9018949,2.279437676,48.9018949,2.2813372430000003,48.901034679,2.279437676,48.901034679,2.2813372430000003
29,48.9018949,2.2813372430000003,48.9018949,2.2832368100000004,48.901034679,2.2813372430000003,48.901034679,2.2832368100000004
30,48.9018949,2.28323681,48.9018949,2.285136377,48.901034679,2.28323681,48.901034679,2.285136377
31,48.9018949,2.285136377,48.9018949,2.2870359440000003,48.901034679,2.285136377,48.901034679,2.2870359440000003
32,48.9018949,2.287035944,48.9018949,2.288935511,48.901034679,2.287035944,48.901034679,2.288935511
33,48.9018949,2.288935511,48.9018949,2.290835078,48.901034679,2.288935511,48.901034679,2.290835078
34,48.9018949,2.290835078,48.9018949,2.2927346450000003,48.901034679,2.290835078,48.901034679,2.2927346450000003
35,48.9018949,2.292734645,48.9018949,2.294634212,48.901034679,2.292734645,48.901034679,2.294634212
36,48.9018949,2.294634212,48.9018949,2.296533779,48.901034679,2.294634212,48.901034679,2.296533779
37,48.9018949,2.296533779,48.9018949,2.2984333460000004,48.901034679,2.296533779,48.901034679,2.2984333460000004
38,48.9018949,2.298433346,48.9018949,2.300332913,48.901034679,2.298433346,48.901034679,2.300332913
39,48.9018949,2.300332913,48.9018949,2.3022324800000002,48.901034679,2.300332913,48.901034679,2.3022324800000002
40,48.9018949,2.3022324800000002,48.9018949,2.3041320470000004,48.901034679,2.3022324800000002,48.901034679,2.3041320470000004
41,48.9018949,2.304132047,48.9018949,2.306031614,48.901034679,2.304132047,48.901034679,2.306031614
42,48.9018949,2.306031614,48.9018949,2.3079311810000003,48.901034679,2.306031614,48.901034679,2.3079311810000003
43,48.9018949,2.3079311810000003,48.9018949,2.3098307480000004,48.901034679,2.3079311810000003,48.901034679,2.3098307480000004
44,48.9018949,2.309830748,48.9018949,2.311730315,48.901034679,2.309830748,48.901034679,2.311730315
45,48.9018949,2.311730315,48.9018949,2.3136298820000003,48.901034679,2.311730315,48.901034679,2.3136298820000003
46,48.9018949,2.313629882,48.9018949,2.315529449,48.901034679,2.313629882,48.901034679,2.315529449
47,48.9018949,2.315529449,48.9018949,2.317429016,48.901034679,2.315529449,48.901034679,2.317429016
48,48.9018949,2.317429016,48.9018949,2.3193285830000003,48.901034679,2.317429016,48.901034679,2.3193285830000003
49,48.9018949,2.319328583,48.9018949,2.32122815,48.901034679,2.319328583,48.901034679,2.32122815
50,48.9018949,2.32122815,48.9018949,2.323127717,48.901034679,2.32122815,48.901034679,2.323127717
51,48.9018949,2.323127717,48.9018949,2.3250272840000004,48.901034679,2.323127717,48.901034679,2.3250272840000004
52,48.9018949,2.325027284,48.9018949,2.326926851,48.901034679,2.325027284,48.901034679,2.326926851
53,48.9018949,2.326926851,48.9018949,2.3288264180000002,48.901034679,2.326926851,48.901034679,2.3288264180000002
54,48.9018949,2.3288264180000002,48.9018949,2.3307259850000004,48.901034679,2.3288264180000002,48.901034679,2.3307259850000004
55,48.9018949,2.330725985,48.9018949,2.332625552,48.901034679,2.330725985,48.901034679,2.332625552
56,48.9018949,2.332625552,48.9018949,2.3345251190000003,48.901034679,2.332625552,48.901034679,2.3345251190000003
57,48.9018949,2.3345251190000003,48.9018949,2.3364246860000004,48.901034679,2.3345251190000003,48.901034679,2.3364246860000004
58,48.9018949,2.336424686,48.9018949,2.338324253,48.901034679,2.336424686,48.901034679,2.338324253
59,48.9018949,2.338324253,48.9018949,2.3402238200000003,48.901034679,2.338324253,48.901034679,2.3402238200000003
60,48.9018949,2.34022382,48.9018949,2.342123387,48.901034679,2.34022382,48.901034679,2.342123387
61,48.9018949,2.342123387,48.9018949,2.344022954,48.901034679,2.342123387,48.901034679,2.344022954
62,48.9018949,2.344022954,48.9018949,2.3459225210000003,48.901034679,2.344022954,48.901034679,2.3459225210000003
63,48.9018949,2.345922521,48.9018949,2.347822088,48.901034679,2.345922521,48.901034679,2.347822088
64,48.9018949,2.347822088,48.9018949,2.349721655,48.901034679,2.347822088,48.901034679,2.349721655
65,48.9018949,2.349721655,48.9018949,2.3516212220000003,48.901034679,2.349721655,48.901034679,2.3516212220000003
66,48.9018949,2.351621222,48.9018949,2.353520789,48.901034679,2.351621222,48.901034679,2.353520789
67,48.9018949,2.353520789,48.9018949,2.355420356,48.901034679,2.353520789,48.901034679,2.355420356
68,48.9018949,2.3554203559999998,48.9018949,2.357319923,48.901034679,2.3554203559999998,48.901034679,2.357319923
69,48.9018949,2.357319923,48.9018949,2.35921949,48.901034679,2.357319923,48.901034679,2.35921949
70,48.9018949,2.35921949,48.9018949,2.3611190570000002,48.901034679,2.35921949,48.901034679,2.3611190570000002
71,48.9018949,2.361119057,48.9018949,2.363018624,48.901034679,2.361119057,48.901034679,2.363018624
72,48.9018949,2.363018624,48.9018949,2.364918191,48.901034679,2.363018624,48.901034679,2.364918191
73,48.9018949,2.364918191,48.9018949,2.3668177580000003,48.901034679,2.364918191,48.901034679,2.3668177580000003
74,48.9018949,2.366817758,48.9018949,2.368717325,48.901034679,2.366817758,48.901034679,2.368717325
75,48.9018949,2.368717325,48.9018949,2.370616892,48.901034679,2.368717325,48.901034679,2.370616892
76,48.9018949,2.370616892,48.9018949,2.3725164590000003,48.901034679,2.370616892,48.901034679,2.3725164590000003
77,48.9018949,2.372516459,48.9018949,2.374416026,48.901034679,2.372516459,48.901034679,2.374416026
78,48.9018949,2.374416026,48.9018949,2.376315593,48.901034679,2.374416026,48.901034679,2.376315593
79,48.9018949,2.376315593,48.9018949,2.3782151600000003,48.901034679,2.376315593,48.901034679,2.3782151600000003
80,48.9018949,2.37821516,48.9018949,2.380114727,48.901034679,2.37821516,48.901034679,2.380114727
81,48.9018949,2.380114727,48.9018949,2.382014294,48.901034679,2.380114727,48.901034679,2.382014294
82,48.9018949,2.382014294,48.9018949,2.3839138610000004,48.901034679,2.382014294,48.901034679,2.3839138610000004
83,48.9018949,2.383913861,48.9018949,2.385813428,48.901034679,2.383913861,48.901034679,2.385813428
84,48.9018949,2.385813428,48.9018949,2.3877129950000002,48.901034679,2.385813428,48.901034679,2.3877129950000002
85,48.9018949,2.387712995,48.9018949,2.389612562,48.901034679,2.387712995,48.901034679,2.389612562
86,48.9018949,2.389612562,48.9018949,2.391512129,48.901034679,2.389612562,48.901034679,2.391512129
87,48.9018949,2.391512129,48.9018949,2.3934116960000003,48.901034679,2.391512129,48.901034679,2.3934116960000003
88,48.9018949,2.393411696,48.9018949,2.395311263,48.901034679,2.393411696,48.901034679,2.395311263
89,48.9018949,2.395311263,48.9018949,2.39721083,48.901034679,2.395311263,48.901034679,2.39721083
90,48.9018949,2.39721083,48.9018949,2.3991103970000003,48.901034679,2.39721083,48.901034679,2.3991103970000003
91,48.9018949,2.399110397,48.9018949,2.401009964,48.901034679,2.399110397,48.901034679,2.401009964
92,48.9018949,2.401009964,48.9018949,2.402909531,48.901034679,2.401009964,48.901034679,2.402909531
93,48.9018949,2.402909531,48.9018949,2.4048090980000003,48.901034679,2.402909531,48.901034679,2.4048090980000003
94,48.9018949,2.404809098,48.9018949,2.406708665,48.901034679,2.404809098,48.901034679,2.406708665
95,48.9018949,2.406708665,48.9018949,2.408608232,48.901034679,2.406708665,48.901034679,2.408608232
96,48.9018949,2.4086082319999997,48.9018949,2.410507799,48.901034679,2.4086082319999997,48.901034679,2.410507799
97,48.9018949,2.410507799,48.9018949,2.412407366,48.901034679,2.410507799,48.901034679,2.412407366
98,48.9018949,2.412407366,48.9018949,2.414306933,48.901034679,2.412407366,48.901034679,2.414306933
99,48.9018949,2.4143069329999998,48.9018949,2.4162065,48.901034679,2.4143069329999998,48.901034679,2.4162065
100,48.901034679,2.2262498,48.901034679,2.2281493670000003,48.900174457999995,2.2262498,48.900174457999995,2.2281493670000003
101,48.901034679,2.2281493670000003,48.901034679,2.2300489340000005,48.900174457999995,2.2281493670000003,48.900174457999995,2.2300489340000005
102,48.901034679,2.230048934,48.901034679,2.231948501,48.900174457999995,2.230048934,48.900174457999995,2.231948501
103,48.901034679,2.231948501,48.901034679,2.2338480680000004,48.900174457999995,2.231948501,48.900174457999995,2.2338480680000004
104,48.901034679,2.2338480680000004,48.901034679,2.2357476350000005,48.900174457999995,2.2338480680000004,48.900174457999995,2.2357476350000005
105,48.901034679,2.235747635,48.901034679,2.2376472020000002,48.900174457999995,2.235747635,48.900174457999995,2.2376472020000002
106,48.901034679,2.2376472020000002,48.901034679,2.2395467690000004,48.900174457999995,2.2376472020000002,48.900174457999995,2.2395467690000004
107,48.901034679,2.239546769,48.901034679,2.241446336,48.900174457999995,2.239546769,48.900174457999995,2.241446336
108,48.901034679,2.241446336,48.901034679,2.2433459030000003,48.900174457999995,2.241446336,48.900174457999995,2.2433459030000003
109,48.901034679,2.2433459030000003,48.901034679,2.2452454700000004,48.900174457999995,2.2433459030000003,48.900174457999995,2.2452454700000004
110,48.901034679,2.24524547,48.901034679,2.247145037,48.900174457999995,2.24524547,48.900174457999995,2.247145037
111,48.901034679,2.247145037,48.901034679,2.2490446040000003,48.900174457999995,2.247145037,48.900174457999995,2.2490446040000003
112,48.901034679,2.2490446040000003,48.901034679,2.2509441710000004,48.900174457999995,2.2490446040000003,48.900174457999995,2.2509441710000004
113,48.901034679,2.250944171,48.901034679,2.252843738,48.900174457999995,2.250944171,48.900174457999995,2.252843738
114,48.901034679,2.252843738,48.901034679,2.2547433050000003,48.900174457999995,2.252843738,48.900174457999995,2.2547433050000003
115,48.901034679,2.2547433050000003,48.901034679,2.2566428720000005,48.900174457999995,2.2547433050000003,48.900174457999995,2.2566428720000005
116,48.901034679,2.256642872,48.901034679,2.258542439,48.900174457999995,2.256642872,48.900174457999995,2.258542439
117,48.901034679,2.258542439,48.901034679,2.2604420060000003,48.900174457999995,2.258542439,48.900174457999995,2.2604420060000003
118,48.901034679,2.2604420060000003,48.901034679,2.2623415730000005,48.900174457999995,2.2604420060000003,48.900174457999995,2.2623415730000005
119,48.901034679,2.262341573,48.901034679,2.26424114,48.900174457999995,2.262341573,48.900174457999995,2.26424114
120,48.901034679,2.26424114,48.901034679,2.2661407070000004,48.900174457999995,2.26424114,48.900174457999995,2.2661407070000004
121,48.901034679,2.266140707,48.901034679,2.268040274,48.900174457999995,2.266140707,48.900174457999995,2.268040274
122,48.901034679,2.268040274,48.901034679,2.2699398410000002,48.900174457999995,2.268040274,48.900174457999995,2.2699398410000002
123,48.901034679,2.2699398410000002,48.901034679,2.2718394080000004,48.900174457999995,2.2699398410000002,48.900174457999995,2.2718394080000004
124,48.901034679,2.271839408,48.901034679,2.273738975,48.900174457999995,2.271839408,48.900174457999995,2.273738975
125,48.901034679,2.273738975,48.901034679,2.2756385420000003,48.900174457999995,2.273738975,48.900174457999995,2.2756385420000003
126,48.901034679,2.2756385420000003,48.901034679,2.2775381090000004,48.900174457999995,2.2756385420000003,48.900174457999995,2.2775381090000004
127,48.901034679,2.277538109,48.901034679,2.279437676,48.900174457999995,2.277538109,48.900174457999995,2.279437676
128,48.901034679,2.279437676,48.901034679,2.2813372430000003,48.900174457999995,2.279437676,48.900174457999995,2.2813372430000003
129,48.901034679,2.2813372430000003,48.901034679,2.2832368100000004,48.900174457999995,2.2813372430000003,48.900174457999995,2.2832368100000004
130,48.901034679,2.28323681,48.901034679,2.285136377,48.900174457999995,2.28323681,48.900174457999995,2.285136377
131,48.901034679,2.285136377,48.901034679,2.2870359440000003,48.900174457999995,2.285136377,48.900174457999995,2.2870359440000003
132,48.901034679,2.287035944,48.901034679,2.288935511,48.900174457999995,2.287035944,48.900174457999995,2.288935511
133,48.901034679,2.288935511,48.901034679,2.290835078,48.900174457999995,2.288935511,48.900174457999995,2.290835078
134,48.901034679,2.290835078,48.901034679,2.2927346450000003,48.900174457999995,2.290835078,48.900174457999995,2.2927346450000003
135,48.901034679,2.292734645,48.901034679,2.294634212,48.900174457999995,2.292734645,48.900174457999995,2.294634212
136,48.901034679,2.294634212,48.901034679,2.296533779,48.900174457999995,2.294634212,48.900174457999995,2.296533779
137,48.901034679,2.296533779,48.901034679,2.2984333460000004,48.900174457999995,2.296533779,48.900174457999995,2.2984333460000004
138,48.901034679,2.298433346,48.901034679,2.300332913,48.900174457999995,2.298433346,48.900174457999995,2.300332913
139,48.901034679,2.300332913,48.901034679,2.3022324800000002,48.900174457999995,2.300332913,48.900174457999995,2.3022324800000002
140,48.901034679,2.3022324800000002,48.901034679,2.3041320470000004,48.900174457999995,2.3022324800000002,48.900174457999995,2.3041320470000004
141,48.901034679,2.304132047,48.901034679,2.306031614,48.900174457999995,2.304132047,48.900174457999995,2.306031614
142,48.901034679,2.306031614,48.901034679,2.3079311810000003,48.900174457999995,2.306031614,48.900174457999995,2.3079311810000003
143,48.901034679,2.3079311810000003,48.901034679,2.3098307480000004,48.900174457999995,2.3079311810000003,48.900174457999995,2.3098307480000004
144,48.901034679,2.309830748,48.901034679,2.311730315,48.900174457999995,2.309830748,48.900174457999995,2.311730315
145,48.901034679,2.311730315,48.901034679,2.3136298820000003,48.900174457999995,2.311730315,48.900174457999995,2.3136298820000003
146,48.901034679,2.313629882,48.901034679,2.315529449,48.900174457999995,2.313629882,48.900174457999995,2.315529449
147,48.901034679,2.315529449,48.901034679,2.317429016,48.900174457999995,2.315529449,48.900174457999995,2.317429016
148,48.901034679,2.317429016,48.901034679,2.3193285830000003,48.900174457999995,2.317429016,48.900174457999995,2.3193285830000003
149,48.901034679,2.319328583,48.901034679,2.32122815,48.900174457999995,2.319328583,48.900174457999995,2.32122815
150,48.901034679,2.32122815,48.901034679,2.323127717,48.900174457999995,2.32122815,48.900174457999995,2.323127717
151,48.901034679,2.323127717,48.901034679,2.3250272840000004,48.900174457999995,2.323127717,48.900174457999995,2.3250272840000004
152,48.901034679,2.325027284,48.901034679,2.326926851,48.900174457999995,2.325027284,48.900174457999995,2.326926851
153,48.901034679,2.326926851,48.901034679,2.3288264180000002,48.900174457999995,2.326926851,48.900174457999995,2.3288264180000002
154,48.901034679,2.3288264180000002,48.901034679,2.3307259850000004,48.900174457999995,2.3288264180000002,48.900174457999995,2.3307259850000004
155,48.901034679,2.330725985,48.901034679,2.332625552,48.900174457999995,2.330725985,48.900174457999995,2.332625552
156,48.901034679,2.332625552,48.901034679,2.3345251190000003,48.900174457999995,2.332625552,48.900174457999995,2.3345251190000003
157,48.901034679,2.3345251190000003,48.901034679,2.3364246860000004,48.900174457999995,2.3345251190000003,48.900174457999995,2.3364246860000004
158,48.901034679,2.336424686,48.901034679,2.338324253,48.900174457999995,2.336424686,48.900174457999995,2.338324253
159,48.901034679,2.338324253,48.901034679,2.3402238200000003,48.900174457999995,2.338324253,48.900174457999995,2.3402238200000003
160,48.901034679,2.34022382,48.901034679,2.342123387,48.900174457999995,2.34022382,48.900174457999995,2.342123387
161,48.901034679,2.342123387,48.901034679,2.344022954,48.900174457999995,2.342123387,48.900174457999995,2.344022954
162,48.901034679,2.344022954,48.901034679,2.3459225210000003,48.900174457999995,2.344022954,48.900174457999995,2.3459225210000003
163,48.901034679,2.345922521,48.901034679,2.347822088,48.900174457999995,2.345922521,48.900174457999995,2.347822088
164,48.901034679,2.347822088,48.901034679,2.349721655,48.900174457999995,2.347822088,48.900174457999995,2.349721655
165,48.901034679,2.349721655,48.901034679,2.3516212220000003,48.900174457999995,2.349721655,48.900174457999995,2.3516212220000003
166,48.901034679,2.351621222,48.901034679,2.353520789,48.900174457999995,2.351621222,48.900174457999995,2.353520789
167,48.901034679,2.353520789,48.901034679,2.355420356,48.900174457999995,2.353520789,48.900174457999995,2.355420356
168,48.901034679,2.3554203559999998,48.901034679,2.357319923,48.900174457999995,2.3554203559999998,48.900174457999995,2.357319923
169,48.901034679,2.357319923,48.901034679,2.35921949,48.900174457999995,2.357319923,48.900174457999995,2.35921949
170,48.901034679,2.35921949,48.901034679,2.3611190570000002,48.900174457999995,2.35921949,48.900174457999995,2.3611190570000002
171,48.901034679,2.361119057,48.901034679,2.363018624,48.900174457999995,2.361119057,48.900174457999995,2.363018624
172,48.901034679,2.363018624,48.901034679,2.364918191,48.900174457999995,2.363018624,48.900174457999995,2.364918191
173,48.901034679,2.364918191,48.901034679,2.3668177580000003,48.900174457999995,2.364918191,48.900174457999995,2.3668177580000003
174,48.901034679,2.366817758,48.901034679,2.368717325,48.900174457999995,2.366817758,48.900174457999995,2.368717325
175,48.901034679,2.368717325,48.901034679,2.370616892,48.900174457999995,2.368717325,48.900174457999995,2.370616892
176,48.901034679,2.370616892,48.901034679,2.3725164590000003,48.900174457999995,2.370616892,48.900174457999995,2.3725164590000003
177,48.901034679,2.372516459,48.901034679,2.374416026,48.900174457999995,2.372516459,48.900174457999995,2.374416026
178,48.901034679,2.374416026,48.901034679,2.376315593,48.900174457999995,2.374416026,48.900174457999995,2.376315593
179,48.901034679,2.376315593,48.901034679,2.3782151600000003,48.900174457999995,2.376315593,48.900174457999995,2.3782151600000003
180,48.901034679,2.37821516,48.901034679,2.380114727,48.900174457999995,2.37821516,48.900174457999995,2.380114727
181,48.901034679,2.380114727,48.901034679,2.382014294,48.900174457999995,2.380114727,48.900174457999995,2.382014294
182,48.901034679,2.382014294,48.901034679,2.3839138610000004,48.900174457999995,2.382014294,48.900174457999995,2.3839138610000004
183,48.901034679,2.383913861,48.901034679,2.385813428,48.900174457999995,2.383913861,48.900174457999995,2.385813428
184,48.901034679,2.385813428,48.901034679,2.3877129950000002,48.900174457999995,2.385813428,48.900174457999995,2.3877129950000002
185,48.901034679,2.387712995,48.901034679,2.389612562,48.900174457999995,2.387712995,48.900174457999995,2.389612562
186,48.901034679,2.389612562,48.901034679,2.391512129,48.900174457999995,2.389612562,48.900174457999995,2.391512129
187,48.901034679,2.391512129,48.901034679,2.3934116960000003,48.900174457999995,2.391512129,48.900174457999995,2.3934116960000003
188,48.901034679,2.393411696,48.901034679,2.395311263,48.900174457999995,2.393411696,48.900174457999995,2.395311263
189,48.901034679,2.395311263,48.901034679,2.39721083,48.900174457999995,2.395311263,48.900174457999995,2.39721083
190,48.901034679,2.39721083,48.901034679,2.3991103970000003,48.900174457999995,2.39721083,48.900174457999995,2.3991103970000003
191,48.901034679,2.399110397,48.901034679,2.401009964,48.900174457999995,2.399110397,48.900174457999995,2.401009964
192,48.901034679,2.401009964,48.901034679,2.402909531,48.900174457999995,2.401009964,48.900174457999995,2.402909531
193,48.901034679,2.402909531,48.901034679,2.4048090980000003,48.900174457999995,2.402909531,48.900174457999995,2.4048090980000003
194,48.901034679,2.404809098,48.901034679,2.406708665,48.900174457999995,2.404809098,48.900174457999995,2.406708665
195,48.901034679,2.406708665,48.901034679,2.408608232,48.900174457999995,2.406708665,48.900174457999995,2.408608232
196,48.901034679,2.4086082319999997,48.901034679,2.410507799,48.900174457999995,2.4086082319999997,48.900174457999995,2.410507799
197,48.901034679,2.410507799,48.901034679,2.412407366,48.900174457999995,2.410507799,48.900174457999995,2.412407366
198,48.901034679,2.412407366,48.901034679,2.414306933,48.900174457999995,2.412407366,48.900174457999995,2.414306933
199,48.901034679,2.4143069329999998,48.901034679,2.4162065,48.900174457999995,2.4143069329999998,48.900174457999995,2.4162065
200,48.900174458,2.2262498,48.900174458,2.2281493670000003,48.899314237,2.2262498,48.899314237,2.2281493670000003
201,48.900174458,2.2281493670000003,48.900174458,2.2300489340000005,48.899314237,2.2281493670000003,48.899314237,2.2300489340000005
202,48.900174458,2.230048934,48.900174458,2.231948501,48.899314237,2.230048934,48.899314237,2.231948501
203,48.900174458,2.231948501,48.900174458,2.2338480680000004,48.899314237,2.231948501,48.899314237,2.2338480680000004
204,48.900174458,2.2338480680000004,48.900174458,2.2357476350000005,48.899314237,2.2338480680000004,48.899314237,2.2357476350000005
205,48.900174458,2.235747635,48.900174458,2.2376472020000002,48.899314237,2.235747635,48.899314237,2.2376472020000002
206,48.900174458,2.2376472020000002,48.900174458,2.2395467690000004,48.899314237,2.2376472020000002,48.899314237,2.2395467690000004
207,48.900174458,2.239546769,48.900174458,2.241446336,48.899314237,2.239546769,48.899314237,2.241446336
208,48.900174458,2.241446336,48.900174458,2.2433459030000003,48.899314237,2.241446336,48.899314237,2.2433459030000003
209,48.900174458,2.2433459030000003,48.900174458,2.2452454700000004,48.899314237,2.2433459030000003,48.899314237,2.2452454700000004
210,48.900174458,2.24524547,48.900174458,2.247145037,48.899314237,2.24524547,48.899314237,2.247145037
211,48.900174458,2.247145037,48.900174458,2.2490446040000003,48.899314237,2.247145037,48.899314237,2.2490446040000003
212,48.900174458,2.2490446040000003,48.900174458,2.2509441710000004,48.899314237,2.2490446040000003,48.899314237,2.2509441710000004
213,48.900174458,2.250944171,48.900174458,2.252843738,48.899314237,2.250944171,48.899314237,2.252843738
214,48.900174458,2.252843738,48.900174458,2.2547433050000003,48.899314237,2.252843738,48.899314237,2.2547433050000003
215,48.900174458,2.2547433050000003,48.900174458,2.2566428720000005,48.899314237,2.2547433050000003,48.899314237,2.2566428720000005
216,48.900174458,2.256642872,48.900174458,2.258542439,48.899314237,2.256642872,48.899314237,2.258542439
217,48.900174458,2.258542439,48.900174458,2.2604420060000003,48.899314237,2.258542439,48.899314237,2.2604420060000003
218,48.900174458,2.2604420060000003,48.900174458,2.2623415730000005,48.899314237,2.2604420060000003,48.899314237,2.2623415730000005
219,48.900174458,2.262341573,48.900174458,2.26424114,48.899314237,2.262341573,48.899314237,2.26424114
220,48.900174458,2.26424114,48.900174458,2.2661407070000004,48.899314237,2.26424114,48.899314237,2.2661407070000004
221,48.900174458,2.266140707,48.900174458,2.268040274,48.899314237,2.266140707,48.899314237,2.268040274
222,48.900174458,2.268040274,48.900174458,2.2699398410000002,48.899314237,2.268040274,48.899314237,2.2699398410000002
223,48.900174458,2.2699398410000002,48.900174458,2.2718394080000004,48.899314237,2.2699398410000002,48.899314237,2.2718394080000004
224,48.900174458,2.271839408,48.900174458,2.273738975,48.899314237,2.271839408,48.899314237,2.273738975
225,48.900174458,2.273738975,48.900174458,2.2756385420000003,48.899314237,2.273738975,48.899314237,2.2756385420000003
226,48.900174458,2.2756385420000003,48.900174458,2.2775381090000004,48.899314237,2.2756385420000003,48.899314237,2.2775381090000004
227,48.900174458,2.277538109,48.900174458,2.279437676,48.899314237,2.277538109,48.899314237,2.279437676
228,48.900174458,2.279437676,48.900174458,2.2813372430000003,48.899314237,2.279437676,48.899314237,2.2813372430000003
229,48.900174458,2.2813372430000003,48.900174458,2.2832368100000004,48.899314237,2.2813372430000003,48.899314237,2.2832368100000004
230,48.900174458,2.28323681,48.900174458,2.285136377,48.899314237,2.28323681,48.899314237,2.285136377
231,48.900174458,2.285136377,48.900174458,2.2870359440000003,48.899314237,2.285136377,48.899314237,2.2870359440000003
232,48.900174458,2.287035944,48.900174458,2.288935511,48.899314237,2.287035944,48.899314237,2.288935511
233,48.900174458,2.288935511,48.900174458,2.290835078,48.899314237,2.288935511,48.899314237,2.290835078
234,48.900174458,2.290835078,48.900174458,2.2927346450000003,48.899314237,2.290835078,48.899314237,2.2927346450000003
235,48.900174458,2.292734645,48.900174458,2.294634212,48.899314237,2.292734645,48.899314237,2.294634212
236,48.900174458,2.294634212,48.900174458,2.296533779,48.899314237,2.294634212,48.899314237,2.296533779
237,48.900174458,2.296533779,48.900174458,2.2984333460000004,48.899314237,2.296533779,48.899314237,2.2984333460000004
238,48.900174458,2.298433346,48.900174458,2.300332913,48.899314237,2.298433346,48.899314237,2.300332913
239,48.900174458,2.300332913,48.900174458,2.3022324800000002,48.899314237,2.300332913,48.899314237,2.3022324800000002
240,48.900174458,2.3022324800000002,48.900174458,2.3041320470000004,48.899314237,2.3022324800000002,48.899314237,2.3041320470000004
241,48.900174458,2.304132047,48.900174458,2.306031614,48.899314237,2.304132047,48.899314237,2.306031614
242,48.900174458,2.306031614,48.900174458,2.3079311810000003,48.899314237,2.306031614,48.899314237,2.3079311810000003
243,48.900174458,2.3079311810000003,48.900174458,2.3098307480000004,48.899314237,2.3079311810000003,48.899314237,2.3098307480000004
244,48.900174458,2.309830748,48.900174458,2.311730315,48.899314237,2.309830748,48.899314237,2.311730315
245,48.900174458,2.311730315,48.900174458,2.3136298820000003,48.899314237,2.311730315,48.899314237,2.3136298820000003
246,48.900174458,2.313629882,48.900174458,2.315529449,48.899314237,2.313629882,48.899314237,2.315529449
247,48.900174458,2.315529449,48.900174458,2.317429016,48.899314237,2.315529449,48.899314237,2.317429016
248,48.900174458,2.317429016,48.900174458,2.3193285830000003,48.899314237,2.317429016,48.899314237,2.3193285830000003
