Grid Index,NW Lat,NW Lon,NE Lat,NE Lon,SW Lat,SW Lon,SE Lat,SE Lon
76,22.8427445,114.401373624,22.8427445,114.409824223,22.838937988999998,114.401373624,22.838937988999998,114.409824223
77,22.8427445,114.409824223,22.8427445,114.418274822,22.838937988999998,114.409824223,22.838937988999998,114.418274822
78,22.8427445,114.418274822,22.8427445,114.426725421,22.838937988999998,114.418274822,22.838937988999998,114.426725421
79,22.8427445,114.426725421,22.8427445,114.43517602,22.838937988999998,114.426725421,22.838937988999998,114.43517602
80,22.8427445,114.43517602,22.8427445,114.443626619,22.838937988999998,114.43517602,22.838937988999998,114.443626619
81,22.8427445,114.443626619,22.8427445,114.452077218,22.838937988999998,114.443626619,22.838937988999998,114.452077218
82,22.8427445,114.452077218,22.8427445,114.460527817,22.838937988999998,114.452077218,22.838937988999998,114.460527817
83,22.8427445,114.460527817,22.8427445,114.468978416,22.838937988999998,114.460527817,22.838937988999998,114.468978416
84,22.8427445,114.468978416,22.8427445,114.477429015,22.838937988999998,114.468978416,22.838937988999998,114.477429015
85,22.8427445,114.477429015,22.8427445,114.485879614,22.838937988999998,114.477429015,22.838937988999998,114.485879614
86,22.8427445,114.485879614,22.8427445,114.494330213,22.838937988999998,114.485879614,22.838937988999998,114.494330213
87,22.8427445,114.494330213,22.8427445,114.502780812,22.838937988999998,114.494330213,22.838937988999998,114.502780812
88,22.8427445,114.502780812,22.8427445,114.511231411,22.838937988999998,114.502780812,22.838937988999998,114.511231411
89,22.8427445,114.511231411,22.8427445,114.51968201,22.838937988999998,114.511231411,22.838937988999998,114.51968201
90,22.8427445,114.51968201,22.8427445,114.528132609,22.838937988999998,114.51968201,22.838937988999998,114.528132609
91,22.8427445,114.528132609,22.8427445,114.536583208,22.838937988999998,114.528132609,22.838937988999998,114.536583208
92,22.8427445,114.536583208,22.8427445,114.545033807,22.838937988999998,114.536583208,22.838937988999998,114.545033807
93,22.8427445,114.545033807,22.8427445,114.553484406,22.838937988999998,114.545033807,22.838937988999998,114.553484406
94,22.8427445,114.553484406,22.8427445,114.561935005,22.838937988999998,114.553484406,22.838937988999998,114.561935005
95,22.8427445,114.561935005,22.8427445,114.570385604,22.838937988999998,114.561935005,22.838937988999998,114.570385604
96,22.8427445,114.570385604,22.8427445,114.578836203,22.838937988999998,114.570385604,22.838937988999998,114.578836203
97,22.8427445,114.578836203,22.8427445,114.587286802,22.838937988999998,114.578836203,22.838937988999998,114.587286802
98,22.8427445,114.587286802,22.8427445,114.595737401,22.838937988999998,114.587286802,22.838937988999998,114.595737401
99,22.8427445,114.595737401,22.8427445,114.604188,22.838937988999998,114.595737401,22.838937988999998,114.604188
100,22.838937988999998,113.7591281,22.838937988999998,113.767578699,22.835131477999997,113.7591281,22.835131477999997,113.767578699
101,22.838937988999998,113.767578699,22.838937988999998,113.776029298,22.835131477999997,113.767578699,22.835131477999997,113.776029298
102,22.838937988999998,113.776029298,22.838937988999998,113.784479897,22.835131477999997,113.776029298,22.835131477999997,113.784479897
103,22.838937988999998,113.784479897,22.838937988999998,113.792930496,22.835131477999997,113.784479897,22.835131477999997,113.792930496
104,22.838937988999998,113.792930496,22.838937988999998,113.801381095,22.835131477999997,113.792930496,22.835131477999997,113.801381095
105,22.838937988999998,113.801381095,22.838937988999998,113.809831694,22.835131477999997,113.801381095,22.835131477999997,113.809831694
106,22.838937988999998,113.809831694,22.838937988999998,113.818282293,22.835131477999997,113.809831694,22.835131477999997,113.818282293
107,22.838937988999998,113.818282293,22.838937988999998,113.826732892,22.835131477999997,113.818282293,22.835131477999997,113.826732892
108,22.838937988999998,113.826732892,22.838937988999998,113.835183491,22.835131477999997,113.826732892,22.835131477999997,113.835183491
109,22.838937988999998,113.835183491,22.838937988999998,113.84363409,22.835131477999997,113.835183491,22.835131477999997,113.84363409
110,22.838937988999998,113.84363409,22.838937988999998,113.852084689,22.835131477999997,113.84363409,22.835131477999997,113.852084689
111,22.838937988999998,113.852084689,22.838937988999998,113.860535288,22.835131477999997,113.852084689,22.835131477999997,113.860535288
112,22.838937988999998,113.860535288,22.838937988999998,113.868985887,22.835131477999997,113.860535288,22.835131477999997,113.868985887
113,22.838937988999998,113.868985887,22.838937988999998,113.877436486,22.835131477999997,113.868985887,22.835131477999997,113.877436486
114,22.838937988999998,113.877436486,22.838937988999998,113.885887085,22.835131477999997,113.877436486,22.835131477999997,113.885887085
115,22.838937988999998,113.885887085,22.838937988999998,113.89433768399999,22.835131477999997,113.885887085,22.835131477999997,113.89433768399999
116,22.838937988999998,113.89433768399999,22.838937988999998,113.90278828299999,22.835131477999997,113.89433768399999,22.835131477999997,113.90278828299999
117,22.838937988999998,113.90278828299999,22.838937988999998,113.91123888199999,22.835131477999997,113.90278828299999,22.835131477999997,113.91123888199999
118,22.838937988999998,113.91123888199999,22.838937988999998,113.91968948099999,22.835131477999997,113.91123888199999,22.835131477999997,113.91968948099999
119,22.838937988999998,113.91968948099999,22.838937988999998,113.92814007999999,22.835131477999997,113.91968948099999,22.835131477999997,113.92814007999999
120,22.838937988999998,113.92814007999999,22.838937988999998,113.93659067899999,22.835131477999997,113.92814007999999,22.835131477999997,113.93659067899999
121,22.838937988999998,113.93659067899999,22.838937988999998,113.94504127799999,22.835131477999997,113.93659067899999,22.835131477999997,113.94504127799999
122,22.838937988999998,113.94504127799999,22.838937988999998,113.95349187699999,22.835131477999997,113.94504127799999,22.835131477999997,113.95349187699999
123,22.838937988999998,113.95349187699999,22.838937988999998,113.96194247599999,22.835131477999997,113.95349187699999,22.835131477999997,113.96194247599999
124,22.838937988999998,113.96194247599999,22.838937988999998,113.97039307499999,22.835131477999997,113.96194247599999,22.835131477999997,113.97039307499999
125,22.838937988999998,113.970393075,22.838937988999998,113.978843674,22.835131477999997,113.970393075,22.835131477999997,113.978843674
126,22.838937988999998,113.978843674,22.838937988999998,113.987294273,22.835131477999997,113.978843674,22.835131477999997,113.987294273
127,22.838937988999998,113.987294273,22.838937988999998,113.995744872,22.835131477999997,113.987294273,22.835131477999997,113.995744872
128,22.838937988999998,113.995744872,22.838937988999998,114.004195471,22.835131477999997,113.995744872,22.835131477999997,114.004195471
129,22.838937988999998,114.004195471,22.838937988999998,114.01264607,22.835131477999997,114.004195471,22.835131477999997,114.01264607
130,22.838937988999998,114.01264607,22.838937988999998,114.021096669,22.835131477999997,114.01264607,22.835131477999997,114.021096669
131,22.838937988999998,114.021096669,22.838937988999998,114.029547268,22.835131477999997,114.021096669,22.835131477999997,114.029547268
132,22.838937988999998,114.029547268,22.838937988999998,114.037997867,22.835131477999997,114.029547268,22.835131477999997,114.037997867
133,22.838937988999998,114.037997867,22.838937988999998,114.046448466,22.835131477999997,114.037997867,22.835131477999997,114.046448466
134,22.838937988999998,114.046448466,22.838937988999998,114.054899065,22.835131477999997,114.046448466,22.835131477999997,114.054899065
135,22.838937988999998,114.054899065,22.838937988999998,114.063349664,22.835131477999997,114.054899065,22.835131477999997,114.063349664
136,22.838937988999998,114.063349664,22.838937988999998,114.071800263,22.835131477999997,114.063349664,22.835131477999997,114.071800263
137,22.838937988999998,114.071800263,22.838937988999998,114.080250862,22.835131477999997,114.071800263,22.835131477999997,114.080250862
138,22.838937988999998,114.080250862,22.838937988999998,114.088701461,22.835131477999997,114.080250862,22.835131477999997,114.088701461
139,22.838937988999998,114.088701461,22.838937988999998,114.09715206,22.835131477999997,114.088701461,22.835131477999997,114.09715206
140,22.838937988999998,114.09715206,22.838937988999998,114.105602659,22.835131477999997,114.09715206,22.835131477999997,114.105602659
141,22.838937988999998,114.105602659,22.838937988999998,114.114053258,22.835131477999997,114.105602659,22.835131477999997,114.114053258
142,22.838937988999998,114.114053258,22.838937988999998,114.122503857,22.835131477999997,114.114053258,22.835131477999997,114.122503857
143,22.838937988999998,114.122503857,22.838937988999998,114.130954456,22.835131477999997,114.122503857,22.835131477999997,114.130954456
144,22.838937988999998,114.130954456,22.838937988999998,114.139405055,22.835131477999997,114.130954456,22.835131477999997,114.139405055
145,22.838937988999998,114.139405055,22.838937988999998,114.147855654,22.835131477999997,114.139405055,22.835131477999997,114.147855654
146,22.838937988999998,114.147855654,22.838937988999998,114.156306253,22.835131477999997,114.147855654,22.835131477999997,114.156306253
147,22.838937988999998,114.156306253,22.838937988999998,114.164756852,22.835131477999997,114.156306253,22.835131477999997,114.164756852
148,22.838937988999998,114.164756852,22.838937988999998,114.173207451,22.835131477999997,114.164756852,22.835131477999997,114.173207451
149,22.838937988999998,114.173207451,22.838937988999998,114.18165805,22.835131477999997,114.173207451,22.835131477999997,114.18165805
150,22.838937988999998,114.18165805,22.838937988999998,114.190108649,22.835131477999997,114.18165805,22.835131477999997,114.190108649
151,22.838937988999998,114.190108649,22.838937988999998,114.198559248,22.835131477999997,114.190108649,22.835131477999997,114.198559248
152,22.838937988999998,114.198559248,22.838937988999998,114.207009847,22.835131477999997,114.198559248,22.835131477999997,114.207009847
153,22.838937988999998,114.207009847,22.838937988999998,114.215460446,22.835131477999997,114.207009847,22.835131477999997,114.215460446
154,22.838937988999998,114.215460446,22.838937988999998,114.223911045,22.835131477999997,114.215460446,22.835131477999997,114.223911045
155,22.838937988999998,114.223911045,22.838937988999998,114.232361644,22.835131477999997,114.223911045,22.835131477999997,114.232361644
156,22.838937988999998,114.232361644,22.838937988999998,114.240812243,22.835131477999997,114.232361644,22.835131477999997,114.240812243
157,22.838937988999998,114.240812243,22.838937988999998,114.249262842,22.835131477999997,114.240812243,22.835131477999997,114.249262842
158,22.838937988999998,114.249262842,22.838937988999998,114.25771344099999,22.835131477999997,114.249262842,22.835131477999997,114.25771344099999
159,22.838937988999998,114.25771344099999,22.838937988999998,114.26616403999999,22.835131477999997,114.25771344099999,22.835131477999997,114.26616403999999
160,22.838937988999998,114.26616403999999,22.838937988999998,114.27461463899999,22.835131477999997,114.26616403999999,22.835131477999997,114.27461463899999
161,22.838937988999998,114.27461463899999,22.838937988999998,114.28306523799999,22.835131477999997,114.27461463899999,22.835131477999997,114.28306523799999
162,22.838937988999998,114.28306523799999,22.838937988999998,114.29151583699999,22.835131477999997,114.28306523799999,22.835131477999997,114.29151583699999
163,22.838937988999998,114.29151583699999,22.838937988999998,114.29996643599999,22.835131477999997,114.29151583699999,22.835131477999997,114.29996643599999
164,22.838937988999998,114.29996643599999,22.838937988999998,114.30841703499999,22.835131477999997,114.29996643599999,22.835131477999997,114.30841703499999
165,22.838937988999998,114.30841703499999,22.838937988999998,114.31686763399999,22.835131477999997,114.30841703499999,22.835131477999997,114.31686763399999
166,22.838937988999998,114.31686763399999,22.838937988999998,114.32531823299999,22.835131477999997,114.31686763399999,22.835131477999997,114.32531823299999
167,22.838937988999998,114.32531823299999,22.838937988999998,114.33376883199999,22.835131477999997,114.32531823299999,22.835131477999997,114.33376883199999
168,22.838937988999998,114.33376883199999,22.838937988999998,114.34221943099999,22.835131477999997,114.33376883199999,22.835131477999997,114.34221943099999
169,22.838937988999998,114.34221943099999,22.838937988999998,114.35067002999999,22.835131477999997,114.34221943099999,22.835131477999997,114.35067002999999
170,22.838937988999998,114.35067002999999,22.838937988999998,114.35912062899999,22.835131477999997,114.35067002999999,22.835131477999997,114.35912062899999
171,22.838937988999998,114.35912062899999,22.838937988999998,114.36757122799999,22.835131477999997,114.35912062899999,22.835131477999997,114.36757122799999
172,22.838937988999998,114.36757122799999,22.838937988999998,114.37602182699999,22.835131477999997,114.36757122799999,22.835131477999997,114.37602182699999
173,22.838937988999998,114.37602182699999,22.838937988999998,114.38447242599999,22.835131477999997,114.37602182699999,22.835131477999997,114.38447242599999
174,22.838937988999998,114.38447242599999,22.838937988999998,114.39292302499999,22.835131477999997,114.38447242599999,22.835131477999997,114.39292302499999
175,22.838937988999998,114.39292302499999,22.838937988999998,114.40137362399999,22.835131477999997,114.39292302499999,22.835131477999997,114.40137362399999
176,22.838937988999998,114.401373624,22.838937988999998,114.409824223,22.835131477999997,114.401373624,22.835131477999997,114.409824223
177,22.838937988999998,114.409824223,22.838937988999998,114.418274822,22.835131477999997,114.409824223,22.835131477999997,114.418274822
178,22.838937988999998,114.418274822,22.838937988999998,114.426725421,22.835131477999997,114.418274822,22.835131477999997,114.426725421
179,22.838937988999998,114.426725421,22.838937988999998,114.43517602,22.835131477999997,114.426725421,22.835131477999997,114.43517602
180,22.838937988999998,114.43517602,22.838937988999998,114.443626619,22.835131477999997,114.43517602,22.835131477999997,114.443626619
181,22.838937988999998,114.443626619,22.838937988999998,114.452077218,22.835131477999997,114.443626619,22.835131477999997,114.452077218
182,22.838937988999998,114.452077218,22.838937988999998,114.460527817,22.835131477999997,114.452077218,22.835131477999997,114.460527817
183,22.838937988999998,114.460527817,22.838937988999998,114.468978416,22.835131477999997,114.460527817,22.835131477999997,114.468978416
184,22.838937988999998,114.468978416,22.838937988999998,114.477429015,22.835131477999997,114.468978416,22.835131477999997,114.477429015
185,22.838937988999998,114.477429015,22.838937988999998,114.485879614,22.835131477999997,114.477429015,22.835131477999997,114.485879614
186,22.838937988999998,114.485879614,22.838937988999998,114.494330213,22.835131477999997,114.485879614,22.835131477999997,114.494330213
187,22.838937988999998,114.494330213,22.838937988999998,114.502780812,22.835131477999997,114.494330213,22.835131477999997,114.502780812
188,22.838937988999998,114.502780812,22.838937988999998,114.511231411,22.835131477999997,114.502780812,22.835131477999997,114.511231411
189,22.838937988999998,114.511231411,22.838937988999998,114.51968201,22.835131477999997,114.511231411,22.835131477999997,114.51968201
190,22.838937988999998,114.51968201,22.838937988999998,114.528132609,22.835131477999997,114.51968201,22.835131477999997,114.528132609
191,22.838937988999998,114.528132609,22.838937988999998,114.536583208,22.835131477999997,114.528132609,22.835131477999997,114.536583208
192,22.838937988999998,114.536583208,22.838937988999998,114.545033807,22.835131477999997,114.536583208,22.835131477999997,114.545033807
193,22.838937988999998,114.545033807,22.838937988999998,114.553484406,22.835131477999997,114.545033807,22.835131477999997,114.553484406
194,22.838937988999998,114.553484406,22.838937988999998,114.561935005,22.835131477999997,114.553484406,22.835131477999997,114.561935005
195,22.838937988999998,114.561935005,22.838937988999998,114.570385604,22.835131477999997,114.561935005,22.835131477999997,114.570385604
196,22.838937988999998,114.570385604,22.838937988999998,114.578836203,22.835131477999997,114.570385604,22.835131477999997,114.578836203
197,22.838937988999998,114.578836203,22.838937988999998,114.587286802,22.835131477999997,114.578836203,22.835131477999997,114.587286802
198,22.838937988999998,114.587286802,22.838937988999998,114.595737401,22.835131477999997,114.587286802,22.835131477999997,114.595737401
199,22.838937988999998,114.595737401,22.838937988999998,114.604188,22.835131477999997,114.595737401,22.835131477999997,114.604188
200,22.835131477999997,113.7591281,22.835131477999997,113.767578699,22.831324966999997,113.7591281,22.831324966999997,113.767578699
201,22.835131477999997,113.767578699,22.835131477999997,113.776029298,22.831324966999997,113.767578699,22.831324966999997,113.776029298
202,22.835131477999997,113.776029298,22.835131477999997,113.784479897,22.831324966999997,113.776029298,22.831324966999997,113.784479897
203,22.835131477999997,113.784479897,22.835131477999997,113.792930496,22.831324966999997,113.784479897,22.831324966999997,113.792930496
204,22.835131477999997,113.792930496,22.835131477999997,113.801381095,22.831324966999997,113.792930496,22.831324966999997,113.801381095
205,22.835131477999997,113.801381095,22.835131477999997,113.809831694,22.831324966999997,113.801381095,22.831324966999997,113.809831694
206,22.835131477999997,113.809831694,22.835131477999997,113.818282293,22.831324966999997,113.809831694,22.831324966999997,113.818282293
207,22.835131477999997,113.818282293,22.835131477999997,113.826732892,22.831324966999997,113.818282293,22.831324966999997,113.826732892
208,22.835131477999997,113.826732892,22.835131477999997,113.835183491,22.831324966999997,113.826732892,22.831324966999997,113.835183491
209,22.835131477999997,113.835183491,22.835131477999997,113.84363409,22.831324966999997,113.835183491,22.831324966999997,113.84363409
210,22.835131477999997,113.84363409,22.835131477999997,113.852084689,22.831324966999997,113.84363409,22.831324966999997,113.852084689
211,22.835131477999997,113.852084689,22.835131477999997,113.860535288,22.831324966999997,113.852084689,22.831324966999997,113.860535288
212,22.835131477999997,113.860535288,22.835131477999997,113.868985887,22.831324966999997,113.860535288,22.831324966999997,113.868985887
213,22.835131477999997,113.868985887,22.835131477999997,113.877436486,22.831324966999997,113.868985887,22.831324966999997,113.877436486
214,22.835131477999997,113.877436486,22.835131477999997,113.885887085,22.831324966999997,113.877436486,22.831324966999997,113.885887085
215,22.835131477999997,113.885887085,22.835131477999997,113.89433768399999,22.831324966999997,113.885887085,22.831324966999997,113.89433768399999
216,22.835131477999997,113.89433768399999,22.835131477999997,113.90278828299999,22.831324966999997,113.89433768399999,22.831324966999997,113.90278828299999
217,22.835131477999997,113.90278828299999,22.835131477999997,113.91123888199999,22.831324966999997,113.90278828299999,22.831324966999997,113.91123888199999
218,22.835131477999997,113.91123888199999,22.835131477999997,113.91968948099999,22.831324966999997,113.91123888199999,22.831324966999997,113.91968948099999
219,22.835131477999997,113.91968948099999,22.835131477999997,113.92814007999999,22.831324966999997,113.91968948099999,22.831324966999997,113.92814007999999
220,22.835131477999997,113.92814007999999,22.835131477999997,113.93659067899999,22.831324966999997,113.92814007999999,22.831324966999997,113.93659067899999
221,22.835131477999997,113.93659067899999,22.835131477999997,113.94504127799999,22.831324966999997,113.93659067899999,22.831324966999997,113.94504127799999
222,22.835131477999997,113.94504127799999,22.835131477999997,113.95349187699999,22.831324966999997,113.94504127799999,22.831324966999997,113.95349187699999
223,22.835131477999997,113.95349187699999,22.835131477999997,113.96194247599999,22.831324966999997,113.95349187699999,22.831324966999997,113.96194247599999
224,22.835131477999997,113.96194247599999,22.835131477999997,113.97039307499999,22.831324966999997,113.96194247599999,22.831324966999997,113.97039307499999
225,22.835131477999997,113.970393075,22.835131477999997,113.978843674,22.831324966999997,113.970393075,22.831324966999997,113.978843674
226,22.835131477999997,113.978843674,22.835131477999997,113.987294273,22.831324966999997,113.978843674,22.831324966999997,113.987294273
227,22.835131477999997,113.987294273,22.835131477999997,113.995744872,22.831324966999997,113.987294273,22.831324966999997,113.995744872
228,22.835131477999997,113.995744872,22.835131477999997,114.004195471,22.831324966999997,113.995744872,22.831324966999997,114.004195471
229,22.835131477999997,114.004195471,22.835131477999997,114.01264607,22.831324966999997,114.004195471,22.831324966999997,114.01264607
230,22.835131477999997,114.01264607,22.835131477999997,114.021096669,22.831324966999997,114.01264607,22.831324966999997,114.021096669
231,22.835131477999997,114.021096669,22.835131477999997,114.029547268,22.831324966999997,114.021096669,22.831324966999997,114.029547268
232,22.835131477999997,114.029547268,22.835131477999997,114.037997867,22.831324966999997,114.029547268,22.831324966999997,114.037997867
233,22.835131477999997,114.037997867,22.835131477999997,114.046448466,22.831324966999997,114.037997867,22.831324966999997,114.046448466
234,22.835131477999997,114.046448466,22.835131477999997,114.054899065,22.831324966999997,114.046448466,22.831324966999997,114.054899065
235,22.835131477999997,114.054899065,22.835131477999997,114.063349664,22.831324966999997,114.054899065,22.831324966999997,114.063349664
236,22.835131477999997,114.063349664,22.835131477999997,114.071800263,22.831324966999997,114.063349664,22.831324966999997,114.071800263
